"internal_taxon_id","BasisOfRec","DEC_LONG","DEC_LAT","BINOMIAL","EVENT_YEAR","CATALOG_NO","SPATIALREF","PRESENCE","ORIGIN","SEASONAL","YEAR","DATA_SENS","SOURCE","COMPILER","CITATION"
"320035-2","HumanObservation",10.334922,52.36224,"Poa annua",2019,"-1906282994","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",13.391382,52.447157,"Poa annua",2019,"24372429","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",10.46,50.17,"Poa annua",2018,"7946058 / 28305352","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/64dabd3c-4f34-4520-b9dd-d227a0bf1582","",""
"320035-2","HumanObservation",8.183358,49.235226,"Poa annua",2018,"675359492","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",12.28,48.54,"Poa annua",2018,"8010462 / 28987468","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/64dabd3c-4f34-4520-b9dd-d227a0bf1582","",""
"320035-2","HumanObservation",8.36935,49.573601,"Poa annua",2018,"-1016466602","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",8.536923,48.881226,"Poa annua",2019,"-1347033547","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",10.54,50.17,"Poa annua",2018,"7946073 / 28305922","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/64dabd3c-4f34-4520-b9dd-d227a0bf1582","",""
"320035-2","HumanObservation",10.29,50.02,"Poa annua",2018,"7946119 / 28308600","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/64dabd3c-4f34-4520-b9dd-d227a0bf1582","",""
"320035-2","HumanObservation",13.706581,51.023766,"Poa annua",2019,"656130032","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",13.024163,52.734927,"Poa annua",2019,"22939723","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",8.808917,49.216587,"Poa annua",2019,"-872729547","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",13.06547,52.395218,"Poa annua",2018,"2101736850","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",10.178318,53.724442,"Poa annua",2019,"64483089","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",10.46,49.97,"Poa annua",2018,"7946187 / 28311583","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/64dabd3c-4f34-4520-b9dd-d227a0bf1582","",""
"320035-2","HumanObservation",7.991352,49.121128,"Poa annua",2019,"-395326140","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",12.04,49.47,"Poa annua",2018,"8052275 / 29191272","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/64dabd3c-4f34-4520-b9dd-d227a0bf1582","",""
"320035-2","HumanObservation",13.401996,54.088627,"Poa annua",2019,"-587659868","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",9.545212,47.595615,"Poa annua",2018,"9669165","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",13.464432,54.071075,"Poa annua",2019,"-1879006511","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",13.5816,53.5485,"Poa annua",2019,"3948325","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/dee8edc4-b19a-11e2-886d-00145eb45e9a","",""
"320035-2","HumanObservation",10.29,49.97,"Poa annua",2018,"7946161 / 28310645","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/64dabd3c-4f34-4520-b9dd-d227a0bf1582","",""
"320035-2","HumanObservation",13.62,48.62,"Poa annua",2018,"7946311 / 28324444","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/64dabd3c-4f34-4520-b9dd-d227a0bf1582","",""
"320035-2","HumanObservation",7.063415,51.093819,"Poa annua",2019,"-1298525991","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",9.783108,49.044937,"Poa annua",2019,"915189463","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",10.37,50.02,"Poa annua",2018,"7946126 / 28308762","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/64dabd3c-4f34-4520-b9dd-d227a0bf1582","",""
"320035-2","HumanObservation",10.37,50.17,"Poa annua",2018,"7946051 / 28305111","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/64dabd3c-4f34-4520-b9dd-d227a0bf1582","",""
"320035-2","HumanObservation",9.046297,49.17654,"Poa annua",2018,"-619623779","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",10.05,50.26,"Poa annua",2018,"8007772 / 28982135","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/64dabd3c-4f34-4520-b9dd-d227a0bf1582","",""
"320035-2","HumanObservation",13.391391,52.447386,"Poa annua",2019,"24193116","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",7.009599,51.052429,"Poa annua",2019,"-1594866891","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",10.21,50.07,"Poa annua",2018,"7946099 / 28307678","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/64dabd3c-4f34-4520-b9dd-d227a0bf1582","",""
"320035-2","HumanObservation",12.345859,51.344732,"Poa annua",2019,"21185106","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",13.454394,52.5219,"Poa annua",2018,"11428227","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",13.047885,52.392708,"Poa annua",2018,"-32735168","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",9.884361,53.545715,"Poa annua",2019,"-109565269","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",13.383329,52.52573,"Poa annua",2019,"137809592","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",13.381516,52.522381,"Poa annua",2019,"-1194811951","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",10.46,50.12,"Poa annua",2018,"7946071 / 28305716","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/64dabd3c-4f34-4520-b9dd-d227a0bf1582","",""
"320035-2","HumanObservation",7.448093,49.372356,"Poa annua",2019,"-796631","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"320035-2","HumanObservation",-2.394242,51.366811,"Poa annua",2018,"11868253","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-3.059088,53.575095,"Poa annua",2019,"24367805","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.629985,53.443766,"Poa annua",2019,"23580012","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-1.998693,52.375492,"Poa annua",2019,"24185252","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.634022,53.443663,"Poa annua",2019,"24037253","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-0.393125,51.455077,"Poa annua",2019,"23341351","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-3.059483,53.575358,"Poa annua",2019,"24219717","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.643535,53.462,"Poa annua",2019,"23324641","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.884207,53.445484,"Poa annua",2019,"23123478","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.637735,51.336559,"Poa annua",2019,"24200023","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.515812,51.496034,"Poa annua",2018,"11731128","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.622398,53.444513,"Poa annua",2019,"24302401","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.63798,53.451273,"Poa annua",2019,"24430034","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.600272,51.455444,"Poa annua",2019,"23323198","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.24711,53.34261,"Poa annua",2018,NA,"WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/9a6bdcc9-e017-44ea-9cf9-ff6a87fdb8c2","",""
"320035-2","HumanObservation",-2.484167,53.603889,"Poa annua",2019,"24392995","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.877342,53.403468,"Poa annua",2019,"22238985","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.622713,53.444573,"Poa annua",2019,"24302391","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",0.27803,51.55242,"Poa annua",2018,NA,"WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/9a6bdcc9-e017-44ea-9cf9-ff6a87fdb8c2","",""
"320035-2","HumanObservation",-2.795342,53.332707,"Poa annua",2019,"19909012","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.719078,53.473994,"Poa annua",2019,"23347415","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.52747,51.487381,"Poa annua",2019,"25497256","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.719116,53.473952,"Poa annua",2019,"23347856","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-0.1743,51.525817,"Poa annua",2019,"22162527","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.607613,51.424725,"Poa annua",2019,"23687959","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.875067,53.405779,"Poa annua",2019,"23047265","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.812688,53.512222,"Poa annua",2019,"23375639","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.628745,53.445382,"Poa annua",2019,"24339930","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.624555,53.443755,"Poa annua",2019,"24302383","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",-2.87656,53.404712,"Poa annua",2019,"19969584","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",10.930946,43.720029,"Poa annua",2018,"239080","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/5445131a-b491-44d8-9974-3ec52bde0c47","",""
"320035-2","HumanObservation",8.329617,45.166077,"Poa annua",2018,"10307145","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",9.064124,44.38369,"Poa annua",2018,"229304","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/e49a712e-ec7b-4e7d-b916-8dcabf589979","",""
"320035-2","HumanObservation",139.632586,35.607573,"Poa annua",2019,"23281079","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",139.632658,35.607239,"Poa annua",2019,"23282249","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",139.645687,35.605936,"Poa annua",2019,"23543452","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",3.9,51.3,"Poa annua",2018,"OBS.149424289","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",3.9,51.25,"Poa annua",2018,"OBS.147835475","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.35,52.1,"Poa annua",2018,"OBS.147702556","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.35,52.1,"Poa annua",2018,"OBS.148091696","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.65,52.55,"Poa annua",2018,"OBS.155370313","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.3,52.05,"Poa annua",2018,"OBS.149843518","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.6,52.35,"Poa annua",2018,"OBS.149728856","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.85,51.55,"Poa annua",2018,"OBS.149840910","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.65,51.8,"Poa annua",2018,"OBS.150557778","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",3.7,51.7,"Poa annua",2018,"OBS.155220836","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.3,52,"Poa annua",2018,"OBS.147192488","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.35,51.95,"Poa annua",2018,"OBS.148211594","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",3.9,51.35,"Poa annua",2018,"OBS.148250272","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",3.8,51.3,"Poa annua",2018,"OBS.147618080","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.15,51.65,"Poa annua",2018,"OBS.147874177","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.2,51.6,"Poa annua",2018,"OBS.147247154","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",3.85,51.25,"Poa annua",2018,"OBS.147652691","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",3.7,51.7,"Poa annua",2018,"OBS.155532229","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",3.7,51.3,"Poa annua",2018,"OBS.149960789","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",3.8,51.3,"Poa annua",2018,"OBS.147822865","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.15,51.85,"Poa annua",2018,"OBS.147605091","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.8,51.55,"Poa annua",2018,"OBS.148603541","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.65,51.8,"Poa annua",2018,"OBS.147175952","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.35,52,"Poa annua",2018,"OBS.155132051","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.35,52.1,"Poa annua",2018,"OBS.148090381","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.3,52.05,"Poa annua",2018,"OBS.147870256","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.9,52.5,"Poa annua",2018,"OBS.147824149","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.3,52.1,"Poa annua",2018,"OBS.147369885","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.7,52.65,"Poa annua",2018,"OBS.148142436","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4,51.35,"Poa annua",2018,"OBS.149524081","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.45,51.9,"Poa annua",2018,"OBS.147268572","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.45,51.9,"Poa annua",2018,"OBS.147311563","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",3.85,51.3,"Poa annua",2018,"OBS.147617997","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.65,51.8,"Poa annua",2018,"OBS.147376416","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.75,52.65,"Poa annua",2018,"OBS.149396903","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.4,52.15,"Poa annua",2018,"OBS.148150386","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.4,52.15,"Poa annua",2018,"OBS.149445922","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.4,52.15,"Poa annua",2018,"OBS.154309610","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.65,52.55,"Poa annua",2018,"OBS.155391491","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.35,52.15,"Poa annua",2018,"OBS.147186641","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.7,51.6,"Poa annua",2018,"OBS.148077030","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.4,52.2,"Poa annua",2018,"OBS.147186665","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.15,51.7,"Poa annua",2018,"OBS.147905006","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.15,51.7,"Poa annua",2018,"OBS.147874212","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",3.85,51.25,"Poa annua",2018,"OBS.147769835","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.4,52,"Poa annua",2018,"OBS.155372573","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",3.7,51.3,"Poa annua",2018,"OBS.150650856","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.65,51.8,"Poa annua",2018,"OBS.147224102","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.15,52.7,"Poa annua",2018,"OBS.154687754","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.25,52,"Poa annua",2018,"OBS.149453601","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.2,51.6,"Poa annua",2018,"OBS.149466031","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.45,52.15,"Poa annua",2018,"OBS.147658766","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.5,52.1,"Poa annua",2018,"OBS.155472725","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.4,52.2,"Poa annua",2018,"OBS.148496651","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.55,51.5,"Poa annua",2018,"OBS.149446717","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",3.9,51.35,"Poa annua",2018,"OBS.148432405","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.85,51.55,"Poa annua",2018,"OBS.150477271","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.45,51.9,"Poa annua",2018,"OBS.147726380","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",3.85,51.3,"Poa annua",2018,"OBS.150082443","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.45,51.95,"Poa annua",2018,"OBS.155659633","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.9,51.8,"Poa annua",2018,"OBS.147913139","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.35,51.95,"Poa annua",2018,"OBS.155336137","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.8,53.2,"Poa annua",2018,"OBS.147167928","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,51.95,"Poa annua",2018,"OBS.148596205","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,51.95,"Poa annua",2018,"OBS.149742381","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,50.9,"Poa annua",2018,"OBS.148820740","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
